CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr FileName S1 S10 S11 S12 S13 S14 S15 S16 S17 S18 S19 S2 S20 S21 S3 S4 S5 S6 S7 S8 S9
S2 0.739816 S18 S1 0.008725 4.143308 0.004638 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2GL1/DSC_0998.JPG 0.009201 0.001628 0.001898 0.003083 0.039307 0.020594 0.007502 0.003777 0.090521 0.230444 0.052182 0.006272 0.228912 0.022805 0.019970 0.000875 0.002346 0.023168 0.213986 0.018078 0.003452
S2 0.745967 S7 S1 -0.012217 4.143308 0.001028 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2GL1/DSC_0999.JPG 0.003484 0.000879 0.001654 0.005668 0.009161 0.014366 0.007763 0.001038 0.013282 0.270190 0.009252 0.003502 0.220225 0.022956 0.032742 0.000777 0.001874 0.005100 0.334603 0.039759 0.001725
S2 0.964433 S18 S1 0.010524 4.143308 -0.003063 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0327.JPG 0.000240 0.000031 0.000296 0.001662 0.000150 0.002791 0.001108 0.000107 0.000788 0.606282 0.001649 0.000955 0.015895 0.075638 0.000815 0.000150 0.000299 0.000264 0.290517 0.000324 0.000040
S2 0.895825 S18 S1 0.016502 4.143308 0.002104 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0328.JPG 0.000476 0.000036 0.000264 0.001854 0.000207 0.007278 0.002029 0.000095 0.000838 0.810541 0.002295 0.001695 0.009119 0.022381 0.001329 0.000083 0.000470 0.000209 0.138473 0.000263 0.000065
S2 0.879390 S18 S1 0.012768 4.143308 -0.003622 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0329.JPG 0.000182 0.000119 0.000834 0.001195 0.000174 0.002601 0.001475 0.000967 0.027428 0.531993 0.002367 0.002765 0.022396 0.083164 0.001858 0.000186 0.000347 0.000690 0.318537 0.000670 0.000053
S2 0.915768 S18 S1 -0.004290 4.143308 0.002068 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0330.JPG 0.000463 0.000028 0.000234 0.000979 0.000239 0.012032 0.001683 0.000103 0.000780 0.805555 0.002872 0.000761 0.014623 0.030626 0.001070 0.000079 0.000175 0.000221 0.127283 0.000163 0.000032
S2 0.941850 S18 S1 0.041436 4.143308 -0.003240 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0331.JPG 0.000259 0.000021 0.000166 0.000478 0.000171 0.009103 0.001801 0.000097 0.001123 0.941850 0.007177 0.000934 0.003767 0.013485 0.001089 0.000036 0.000205 0.000258 0.017840 0.000105 0.000034
S2 0.823129 S18 S1 0.049222 4.143308 0.002299 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0332.JPG 0.000306 0.000133 0.000778 0.000659 0.000257 0.010970 0.004280 0.001263 0.042680 0.712773 0.003345 0.002478 0.012426 0.046639 0.001746 0.000110 0.000260 0.000873 0.157601 0.000369 0.000054
S2 0.847464 S18 S1 0.067528 4.143308 -0.004360 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0333.JPG 0.000401 0.000021 0.000205 0.001363 0.000232 0.002156 0.002385 0.000118 0.000847 0.692758 0.001678 0.001295 0.034152 0.040691 0.001503 0.000138 0.000599 0.000207 0.218612 0.000571 0.000068
S2 0.880656 S18 S1 0.043104 4.143308 0.001648 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0334.JPG 0.000234 0.000014 0.000132 0.000543 0.000126 0.003463 0.002024 0.000093 0.000577 0.880656 0.002360 0.001688 0.009678 0.024233 0.001365 0.000054 0.000392 0.000152 0.071892 0.000271 0.000052
S2 0.897020 S18 S1 0.059507 4.143308 -0.004385 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0335.JPG 0.000263 0.000080 0.000608 0.000989 0.000209 0.006439 0.003093 0.001404 0.073091 0.501339 0.002747 0.002985 0.049783 0.034989 0.001668 0.000170 0.000749 0.000604 0.317447 0.001260 0.000082
S2 0.955454 S18 S1 -0.009549 4.143308 -0.000095 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0336.JPG 0.000277 0.000041 0.000375 0.003102 0.000271 0.005795 0.006591 0.000183 0.000746 0.681781 0.001748 0.001320 0.021316 0.089526 0.001255 0.000180 0.000390 0.000288 0.184242 0.000511 0.000064
S2 0.882681 S18 S1 -0.004679 4.143308 0.000079 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0337.JPG 0.000143 0.000021 0.000187 0.000930 0.000091 0.006527 0.001869 0.000101 0.000385 0.882681 0.001366 0.000904 0.003145 0.026033 0.001732 0.000045 0.000216 0.000151 0.073358 0.000091 0.000023
S2 0.830556 S18 S1 -0.024648 4.143308 -0.002049 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0338.JPG 0.000296 0.000114 0.000717 0.001086 0.000238 0.005841 0.002110 0.001050 0.049926 0.521150 0.002316 0.002541 0.014103 0.073797 0.001504 0.000150 0.000208 0.000770 0.321740 0.000302 0.000041
S2 0.930455 S18 S1 0.051826 4.143308 0.000620 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0339.JPG 0.000262 0.000022 0.000139 0.000608 0.000105 0.001509 0.001723 0.000054 0.000714 0.727434 0.002770 0.000896 0.008792 0.015227 0.000837 0.000083 0.000226 0.000112 0.238264 0.000186 0.000039
S2 0.912569 S18 S1 -0.028296 4.143308 -0.004717 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0340.JPG 0.000339 0.000010 0.000094 0.000511 0.000088 0.001860 0.001430 0.000047 0.000538 0.831731 0.001042 0.001156 0.002993 0.004751 0.000640 0.000046 0.000251 0.000083 0.152271 0.000092 0.000028
S2 0.859060 S18 S1 0.005794 4.143308 0.000168 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0341.JPG 0.000128 0.000193 0.000574 0.000405 0.000109 0.002357 0.000803 0.000481 0.064429 0.556269 0.001580 0.000849 0.003525 0.013322 0.000441 0.000081 0.000129 0.000264 0.353931 0.000108 0.000021
S2 0.913417 S18 S1 -0.007426 4.143308 -0.002009 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0342.JPG 0.000555 0.000053 0.000275 0.003252 0.000463 0.010483 0.003923 0.000125 0.000822 0.700443 0.001821 0.001119 0.027578 0.123945 0.001046 0.000172 0.000435 0.000400 0.122305 0.000694 0.000093
S2 0.886635 S18 S1 0.010654 4.143308 -0.000630 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0343.JPG 0.000222 0.000036 0.000205 0.001346 0.000309 0.012562 0.002600 0.000109 0.000908 0.816572 0.003689 0.001517 0.006681 0.091116 0.000861 0.000064 0.000278 0.000320 0.060339 0.000206 0.000062
S2 0.841206 S18 S1 0.046040 4.143308 -0.001242 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0344.JPG 0.000324 0.000128 0.000820 0.001561 0.000320 0.007305 0.004769 0.001058 0.032876 0.613201 0.001913 0.002875 0.018283 0.122157 0.001686 0.000169 0.000398 0.000850 0.187970 0.001248 0.000088
S2 0.979567 S18 S1 -0.005633 4.143308 -0.001184 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0345.JPG 0.000237 0.000017 0.000186 0.001390 0.000170 0.001271 0.002957 0.000105 0.000872 0.655896 0.001050 0.001200 0.036766 0.046026 0.001761 0.000136 0.000610 0.000209 0.248511 0.000564 0.000067
S2 0.869269 S18 S1 0.016088 4.143308 -0.001195 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0346.JPG 0.000153 0.000012 0.000126 0.000619 0.000097 0.002081 0.002404 0.000084 0.000456 0.869269 0.001301 0.001626 0.007625 0.022196 0.001490 0.000060 0.000382 0.000120 0.089629 0.000225 0.000046
S2 0.822457 S18 S1 -0.017158 4.143308 -0.001254 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0347.JPG 0.000220 0.000057 0.000464 0.000805 0.000155 0.001914 0.002946 0.000952 0.077536 0.551557 0.001872 0.002315 0.024400 0.027511 0.001454 0.000155 0.000524 0.000536 0.303851 0.000710 0.000064
S2 0.850605 S18 S1 0.002074 4.143308 -0.001017 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0348.JPG 0.000193 0.000033 0.000368 0.002119 0.000283 0.009495 0.004563 0.000200 0.000809 0.683496 0.003842 0.001854 0.018410 0.070198 0.001524 0.000219 0.000635 0.000337 0.199018 0.002250 0.000155
S2 0.728179 S18 S1 -0.054941 4.143308 -0.001418 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0350.JPG 0.000219 0.000126 0.000806 0.001529 0.000442 0.018367 0.004399 0.001380 0.041445 0.547869 0.004540 0.003691 0.017335 0.081665 0.002809 0.000222 0.000601 0.000930 0.267799 0.003658 0.000167
S2 0.864831 S18 S1 0.002398 4.143308 -0.001189 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0351.JPG 0.000169 0.000011 0.000094 0.000591 0.000228 0.017218 0.001163 0.000070 0.000626 0.747723 0.026676 0.000680 0.005820 0.042408 0.000831 0.000055 0.000096 0.000111 0.155310 0.000079 0.000043
S2 0.918832 S18 S1 -0.002512 4.143308 -0.001138 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0352.JPG 0.000161 0.000010 0.000085 0.000382 0.000177 0.007157 0.002388 0.000086 0.001352 0.918832 0.007969 0.001068 0.003779 0.008321 0.003100 0.000032 0.000228 0.000104 0.044598 0.000127 0.000046
S2 0.852294 S18 S1 0.021665 4.143308 -0.001329 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0353.JPG 0.000157 0.000072 0.000408 0.000496 0.000247 0.017723 0.002341 0.000699 0.029169 0.731157 0.005407 0.002512 0.008281 0.025072 0.002839 0.000089 0.000232 0.000531 0.172155 0.000342 0.000070
S2 0.877036 S18 S1 -0.022013 4.143308 -0.001178 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0354.JPG 0.000420 0.000017 0.000139 0.001449 0.000273 0.002482 0.002734 0.000110 0.000569 0.718061 0.001718 0.001440 0.065700 0.018230 0.001723 0.000130 0.000589 0.000242 0.183538 0.000356 0.000080
S2 0.953736 S18 S1 0.007823 4.143308 -0.001152 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0355.JPG 0.000079 0.000006 0.000060 0.000265 0.000054 0.002327 0.001052 0.000048 0.000268 0.953736 0.000853 0.000661 0.004481 0.010413 0.000646 0.000023 0.000126 0.000057 0.024766 0.000067 0.000014
S2 0.809095 S18 S1 0.021866 4.143308 -0.001156 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0356.JPG 0.000454 0.000063 0.000451 0.000846 0.000218 0.003139 0.002890 0.001002 0.068282 0.506189 0.002090 0.002546 0.047396 0.018725 0.001606 0.000124 0.000617 0.000633 0.342115 0.000549 0.000065
S2 0.939573 S18 S1 0.019200 4.143308 -0.001690 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0357.JPG 0.000099 0.000021 0.000231 0.001102 0.000158 0.007383 0.013111 0.000142 0.000363 0.858428 0.001936 0.000969 0.011473 0.059568 0.001788 0.000111 0.000222 0.000155 0.042504 0.000196 0.000039
S2 0.954468 S18 S1 0.012302 4.143308 -0.001679 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0358.JPG 0.000032 0.000009 0.000116 0.000504 0.000062 0.017334 0.007161 0.000081 0.000190 0.954468 0.001701 0.000558 0.001028 0.010587 0.001397 0.000019 0.000106 0.000064 0.004518 0.000047 0.000017
S2 0.819411 S18 S1 0.076713 4.143308 0.005708 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0359.JPG 0.000397 0.000132 0.001000 0.001330 0.000416 0.019457 0.032772 0.001918 0.028849 0.649644 0.004155 0.003455 0.017647 0.062165 0.005270 0.000207 0.000545 0.001080 0.168726 0.000735 0.000099
S2 0.946257 S18 S1 0.070011 4.143308 0.002515 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0360.JPG 0.000295 0.000029 0.000196 0.000663 0.000135 0.001828 0.001985 0.000048 0.000782 0.583763 0.003034 0.000662 0.008705 0.014303 0.000864 0.000059 0.000343 0.000113 0.381993 0.000157 0.000042
S2 0.911385 S18 S1 0.088622 4.143308 -0.003791 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0361.JPG 0.000265 0.000009 0.000095 0.000564 0.000117 0.002903 0.004580 0.000065 0.000624 0.911385 0.001894 0.001161 0.007156 0.008206 0.001326 0.000058 0.000371 0.000093 0.058958 0.000122 0.000047
S2 0.819159 S18 S1 0.092163 4.143308 0.006037 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0362.JPG 0.000233 0.000295 0.000649 0.000556 0.000265 0.005560 0.003293 0.000446 0.078390 0.466935 0.003939 0.001264 0.008627 0.015786 0.001479 0.000070 0.000448 0.000410 0.410967 0.000316 0.000073
S2 0.873285 S18 S1 0.020644 4.143308 0.002321 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0363.JPG 0.000556 0.000028 0.000187 0.001347 0.000493 0.010166 0.002138 0.000112 0.000612 0.799154 0.001668 0.001166 0.015835 0.051237 0.003317 0.000115 0.000175 0.000241 0.111239 0.000175 0.000041
S2 0.948871 S18 S1 0.037196 4.143308 -0.004037 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0364.JPG 0.000083 0.000012 0.000086 0.000393 0.000172 0.007381 0.002037 0.000094 0.000491 0.948871 0.001269 0.001059 0.004274 0.017002 0.001692 0.000028 0.000126 0.000095 0.014727 0.000082 0.000026
S2 0.755195 S18 S1 0.072953 4.143308 0.006017 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0365.JPG 0.000435 0.000088 0.000605 0.001178 0.000404 0.021217 0.005137 0.001471 0.035130 0.652956 0.002239 0.005014 0.016246 0.062075 0.007286 0.000168 0.000306 0.000829 0.186689 0.000457 0.000071
S2 0.822517 S18 S1 0.049106 4.143308 0.002300 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0366.JPG 0.000182 0.000015 0.000236 0.001001 0.000212 0.001385 0.006015 0.000096 0.000438 0.747320 0.001288 0.001537 0.032937 0.023323 0.007340 0.000112 0.000666 0.000154 0.175211 0.000443 0.000089
S2 0.925962 S18 S1 0.062799 4.143308 -0.004096 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0367.JPG 0.000043 0.000005 0.000081 0.000284 0.000047 0.001787 0.011414 0.000088 0.000153 0.925962 0.000575 0.001437 0.005251 0.011737 0.006778 0.000036 0.000351 0.000078 0.033648 0.000200 0.000044
S2 0.774296 S18 S1 0.002036 4.143308 0.006350 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0368.JPG 0.000265 0.000038 0.000349 0.000780 0.000251 0.003166 0.015900 0.000482 0.031076 0.633190 0.002388 0.002811 0.028191 0.019372 0.009183 0.000134 0.000933 0.000510 0.249865 0.000936 0.000179
S2 0.793643 S18 S1 0.040821 4.143308 0.002397 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0369.JPG 0.000252 0.000035 0.000468 0.001932 0.000206 0.004514 0.005205 0.000122 0.000613 0.741332 0.000989 0.001141 0.017643 0.044123 0.001165 0.000176 0.000455 0.000227 0.178690 0.000645 0.000065
S2 0.948009 S18 S1 0.074361 4.143308 -0.003720 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0370.JPG 0.000189 0.000023 0.000343 0.001733 0.000072 0.004732 0.002228 0.000085 0.000272 0.850673 0.000857 0.000819 0.004207 0.016524 0.001222 0.000042 0.000415 0.000113 0.115271 0.000152 0.000029
S2 0.820840 S18 S1 0.045560 4.143308 0.006207 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0371.JPG 0.000341 0.000101 0.000804 0.001165 0.000258 0.007584 0.003891 0.000933 0.053127 0.539232 0.002427 0.002484 0.017415 0.048790 0.002007 0.000166 0.000529 0.000820 0.316946 0.000893 0.000087
S2 0.948392 S18 S1 0.005480 4.143308 0.002452 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0372.JPG 0.000465 0.000016 0.000116 0.000498 0.000187 0.009187 0.001796 0.000061 0.000635 0.844456 0.003693 0.000500 0.006643 0.012517 0.001298 0.000043 0.000114 0.000123 0.117528 0.000102 0.000023
S2 0.899314 S18 S1 0.028727 4.143308 -0.003909 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0374.JPG 0.000202 0.000057 0.000466 0.000302 0.000129 0.010453 0.005721 0.000972 0.028217 0.772463 0.001567 0.002162 0.005272 0.013764 0.002034 0.000051 0.000215 0.000452 0.155108 0.000354 0.000040
S2 0.854265 S18 S1 0.081030 4.143308 0.006368 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0375.JPG 0.000557 0.000027 0.000259 0.001442 0.000272 0.002432 0.002855 0.000124 0.001102 0.673330 0.000952 0.001082 0.046595 0.020410 0.001545 0.000139 0.000425 0.000306 0.245759 0.000347 0.000042
S2 0.900678 S18 S1 -0.000124 4.143308 0.002528 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0376.JPG 0.000100 0.000006 0.000106 0.000313 0.000053 0.001325 0.003749 0.000063 0.000225 0.900678 0.000578 0.000999 0.008231 0.005956 0.001505 0.000034 0.000329 0.000069 0.075498 0.000149 0.000032
S2 0.760833 S18 S1 0.008640 4.143308 -0.003566 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0377.JPG 0.000544 0.000063 0.000724 0.000840 0.000171 0.001956 0.003048 0.001496 0.057457 0.565179 0.001576 0.002915 0.043524 0.013839 0.002326 0.000163 0.000632 0.000762 0.302239 0.000495 0.000052
S2 0.822685 S18 S1 -0.012811 4.143308 0.006297 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0378.JPG 0.000193 0.000036 0.000380 0.001249 0.000184 0.002766 0.028387 0.000170 0.000643 0.822685 0.000603 0.001053 0.013293 0.054083 0.001703 0.000134 0.000527 0.000253 0.071140 0.000464 0.000056
S2 0.943972 S18 S1 0.000174 4.143308 0.002850 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0379.JPG 0.000077 0.000013 0.000268 0.000694 0.000046 0.003943 0.014042 0.000092 0.000198 0.943972 0.000424 0.000724 0.002257 0.016340 0.001687 0.000033 0.000298 0.000072 0.014680 0.000118 0.000023
S2 0.746743 S18 S1 -0.004948 4.143308 -0.003660 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0380.JPG 0.000384 0.000086 0.000724 0.000815 0.000259 0.006517 0.045475 0.002376 0.055503 0.673589 0.001788 0.004650 0.012968 0.042469 0.003090 0.000151 0.000552 0.001008 0.146744 0.000777 0.000075
S2 0.995156 S18 S1 -0.010974 4.143308 -0.001036 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0381.JPG 0.000250 0.000017 0.000119 0.000504 0.000076 0.000917 0.001771 0.000041 0.000509 0.661044 0.000738 0.000626 0.005999 0.011179 0.000691 0.000069 0.000253 0.000084 0.314890 0.000190 0.000033
S2 0.928215 S18 S1 0.017920 4.143308 -0.001780 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0382.JPG 0.000181 0.000008 0.000081 0.000462 0.000082 0.002699 0.004445 0.000071 0.000343 0.928215 0.001076 0.001548 0.004150 0.006934 0.001794 0.000072 0.000436 0.000092 0.047056 0.000196 0.000059
S2 0.979781 S18 S1 -0.037630 4.143308 -0.001546 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0383.JPG 0.000185 0.000168 0.000467 0.000443 0.000089 0.001436 0.001299 0.000387 0.076782 0.527311 0.001084 0.000722 0.004697 0.008825 0.000547 0.000071 0.000230 0.000431 0.374649 0.000154 0.000022
S2 0.868934 S18 S1 0.019127 4.143308 0.005752 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0384.JPG 0.001106 0.000074 0.000307 0.002600 0.000780 0.014848 0.005252 0.000200 0.001160 0.771174 0.001572 0.002036 0.023162 0.053980 0.001879 0.000239 0.000282 0.000554 0.118239 0.000457 0.000099
S2 0.939750 S18 S1 0.004212 4.143308 0.002598 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0385.JPG 0.000204 0.000026 0.000119 0.000574 0.000217 0.011251 0.005476 0.000088 0.000591 0.939750 0.000615 0.001290 0.003483 0.014057 0.001056 0.000039 0.000181 0.000112 0.020706 0.000132 0.000032
S2 0.790956 S18 S1 0.019038 4.143308 -0.003853 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0386.JPG 0.000628 0.000151 0.000884 0.001546 0.000452 0.021117 0.009234 0.002733 0.045237 0.681710 0.001707 0.005868 0.014211 0.049417 0.002771 0.000234 0.000431 0.001389 0.159510 0.000687 0.000084
S2 0.926348 S18 S1 -0.002345 4.143308 0.006282 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0387.JPG 0.000545 0.000053 0.000613 0.001111 0.000311 0.002362 0.008743 0.000235 0.001711 0.750663 0.000849 0.001196 0.038047 0.012134 0.005276 0.000164 0.001230 0.000495 0.173085 0.001082 0.000096
S2 0.942680 S18 S1 0.009122 4.143308 0.002437 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0388.JPG 0.000101 0.000016 0.000302 0.000511 0.000056 0.001722 0.006265 0.000125 0.000197 0.942680 0.000443 0.001076 0.004746 0.005040 0.002830 0.000036 0.000392 0.000090 0.033160 0.000178 0.000033
S2 0.787549 S18 S1 -0.002504 4.143308 -0.004041 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0389.JPG 0.000610 0.000086 0.000937 0.000871 0.000252 0.002099 0.011539 0.001215 0.059463 0.627560 0.001720 0.003166 0.024977 0.011104 0.003929 0.000161 0.001102 0.000951 0.247064 0.001101 0.000093
S2 0.879136 S18 S1 -0.058309 4.143308 0.006368 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0390.JPG 0.000222 0.000017 0.000211 0.001244 0.000117 0.002182 0.001672 0.000077 0.000590 0.664807 0.000946 0.000832 0.011021 0.033100 0.000852 0.000127 0.000310 0.000115 0.281130 0.000397 0.000031
S2 0.970269 S18 S1 0.012679 4.143308 0.002225 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0391.JPG 0.000106 0.000009 0.000091 0.000500 0.000045 0.002634 0.000619 0.000036 0.000234 0.842867 0.000659 0.000465 0.001884 0.008504 0.000499 0.000023 0.000132 0.000046 0.140568 0.000067 0.000011
S2 0.762115 S18 S1 -0.009992 4.143308 -0.004091 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0392.JPG 0.000225 0.000089 0.000575 0.001174 0.000137 0.004259 0.002061 0.001073 0.058390 0.556304 0.001746 0.002642 0.010691 0.043040 0.001382 0.000189 0.000298 0.000550 0.314515 0.000623 0.000040
S2 0.983662 S18 S1 -0.009023 4.143308 0.006310 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0393.JPG 0.000238 0.000013 0.000127 0.000384 0.000090 0.001170 0.000924 0.000054 0.000537 0.897857 0.000605 0.000271 0.004066 0.003240 0.000686 0.000024 0.000098 0.000090 0.089432 0.000085 0.000010
S2 0.982537 S18 S1 -0.069697 4.143308 0.002545 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0394.JPG 0.000084 0.000006 0.000051 0.000211 0.000045 0.002301 0.001414 0.000037 0.000406 0.982537 0.000738 0.000363 0.001575 0.001637 0.000698 0.000013 0.000104 0.000045 0.007671 0.000051 0.000011
S2 0.935729 S18 S1 -0.010006 4.143308 -0.003837 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0395.JPG 0.000178 0.000058 0.000402 0.000250 0.000072 0.001490 0.003533 0.000629 0.022495 0.805375 0.001041 0.001373 0.006410 0.007486 0.001206 0.000041 0.000180 0.000366 0.147127 0.000267 0.000021
S2 0.862323 S18 S1 -0.040323 4.143308 0.006352 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0396.JPG 0.000524 0.000017 0.000151 0.001274 0.000248 0.001963 0.003187 0.000098 0.000571 0.726622 0.001523 0.001350 0.046575 0.015119 0.001267 0.000129 0.000469 0.000230 0.198316 0.000304 0.000064
S2 0.952629 S18 S1 -0.103843 4.143308 0.002228 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0397.JPG 0.000070 0.000004 0.000040 0.000218 0.000042 0.001944 0.001619 0.000046 0.000234 0.952629 0.000740 0.000751 0.005460 0.004969 0.000715 0.000024 0.000157 0.000053 0.030185 0.000083 0.000018
S2 0.861876 S18 S1 -0.000940 4.143308 -0.004185 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0398.JPG 0.000694 0.000087 0.000751 0.001026 0.000223 0.002006 0.003000 0.002081 0.047084 0.551568 0.001734 0.002707 0.072845 0.016233 0.001549 0.000181 0.000679 0.000888 0.293953 0.000648 0.000063
S2 0.908370 S18 S1 -0.007023 4.143308 0.005773 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0399.JPG 0.000190 0.000024 0.000320 0.001788 0.000151 0.003638 0.005156 0.000139 0.000575 0.706431 0.000810 0.000998 0.009371 0.040030 0.000960 0.000136 0.000268 0.000171 0.228512 0.000294 0.000037
S2 0.963891 S18 S1 -0.072706 4.143308 0.002312 0 0 0 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0400.JPG 0.000110 0.000015 0.000166 0.001172 0.000055 0.003563 0.000780 0.000061 0.000253 0.836420 0.000450 0.000587 0.002176 0.012360 0.001173 0.000035 0.000141 0.000073 0.140364 0.000038 0.000009
S2 0.871437 S18 S1 -0.001914 4.143308 -0.004454 0 0 1 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0401.JPG 0.000325 0.000078 0.000664 0.000976 0.000162 0.003537 0.002347 0.001673 0.040789 0.567129 0.001510 0.003827 0.012962 0.040328 0.001782 0.000156 0.000200 0.000629 0.320651 0.000253 0.000022
